number,title,classification,timestamp,latitude,longitude,year,State,report_number,observed
55727,Report 55727: Married couple has possible daytime sighting while boating on Lake George,Class B,2015-06-17T12:00:00Z,43.35086,-73.34347,2015,New York,55727.0,"It occurred on a sunny June 17, 2015 around mid afternoon while we were boating along the eastern shore of Lake George, NY, just above the Narrows. The object we saw was located at approximately 43 degrees 35.086 minutes north and 073 degrees 34.347 minutes west per a Google Earth view obtained on 5-5-2015.  We were about 140 yards away (even though it didn't seem that far) and the bearing from us to it was about 132 degrees true, again using Google Earth to obtain distance and bearing.  This section of the lake is state property and part of the ""Forever Wild"" section of the Adirondacks.  There are many square miles of wilderness here and this location is only about 8 miles from the locally famous Whitehall, NY sightings in 1976. We were motoring in our 19' I/O boat northeastish in a narrow channel between Sarah Island, Hazel Island, an un-named rocky outcrop and the mainland.  Our intended goal was Fox Island, a short distance away.  We were traveling about 5 mph, slightly above idling speed, engine rpm would be approximately 1000.  There is a point of land opposite the rocky outcrop and as we cleared it, a small bay exists on our starboard (right) side.  Since I'm always scanning the lake side to side for boat traffic, at that point in time, I was looking to the east into the bay and I noticed movement close to the shoreline.  It seemed that whatever it was, was caught by surprise as we cleared that point of land.  I then got my wife's attention, she looked in that direction and also saw it. My view was of a very large black animate object that seemed to quickly raise an arm (?) from it's side to a horizontal position then turn away and move back and to the side (north) behind a nearby clump of coniferous trees.  I then spun the boat around for a better view.  Meanwhile, my wife (Debbie) was watching it.  Her impression was that it was large, dark, upright and didn't move like an animal.  Her view was slightly restricted by the trees but she did notice that the object was swaying from side to side.  The only (known) animal that is large and black out here in the Adirondacks is the black bear and we both strongly believe it wasn't a bear (I've seen many bears in the woods).  It was an observation of very short duration but long enough to impress us.  Unfortunately we can't provide any accurate dimensions or descriptions of physical details but even though we're not sure of what is was, we're sure of what it was not! We then continued on to Fox Island which is about 200 yards from the sighted critter and only about 50 feet from the mainland and chatted for a bit.  Eventually we got the charcoal grill fired up and proceeded to cook a traditional meal of dogs and beans, of course with the appropriate condiments.  We do this on a regular basis on the islands of the lake.  As we were eating, we both had a weird feeling so we QUICKLY finished our meal, loaded the gear back on the boat and left or as some may say, got the heck out of Dodge.  We've never had that type of experience on the lake before and are not sure if the two events are related.  I've recently become aware that some folks have a theory about how our favorite mystery creature may use/communicate with infrasound which could explain that feeling we both had. We returned to the area on July 6, 2015 by boat with my brother who is an accomplished photographer to investigate the mainland.  By then, the NYDEC had installed docks in that bay so we could tie up to and go ashore.  We went to the area where the critter was first observed and noted that there was a small, probably seasonal stream that flowed into the lake.  We searched for but did not find any tracks or other sign.  However I recently purchased a trail cam and plan to set it up in that area.  Preliminary testing has shown that the motion sensor is very sensitive and wind generated tree movement will trigger it.  I've got a few ideas on how to mount it but am still trying to come up with the appropriate ""bait"".   Got any ideas? Also this spring (2016), I shared our occurrence with BF researcher Bill Brann who runs the Northern Sasquatch Research Society who was present during a public screening of a documentary called Beast of Whitehall, The Abair Road Incident that was made by the Ohio firm, Small Town Monsters.  He then mentioned that he had a report of an anchored boat by Fox Island that had rocks thrown at it at night.  It was probably the same bay which is quite protected from boat traffic. Again, we both have had over 40 years of outdoors experience and are very familiar with Adirondack wildlife.  Debbie is a retired Science teacher and I'm a retired manufacturing engineer of medical devices."
57998,Report 57998: Strange occurrences remembered that happened at a golf course in Syracuse,Class B,2017-10-06T12:00:00Z,43.00972,-76.10047,2017,New York,57998.0,"This is a follow up to my original message as I wanted to add some significant insight to an incident that occurred to me in 1960 at age 14. As I stated previously stated I was a caddy at the time and the foursome I was with was just walking off the green of hole 13 on the private course Club in Syracuse, New York.  As I was walking across the green to replace the pin I heard something falling through a tree directly across from me. You could hear it pass through the tree as the boulder made its descent to the ground. The large rock almost hitting one of the golfers. There was much consternation over this and it was automatically assumed that it came as a result of blasting at General Crushed Stone located behind the golf course on Rock Cut Road. I never heard a blast but there could be no other explanation as large rocks don't just fall out of the sky. However, the rock being hurled into the air by a dynamite blast at the quarry just doesn't hold up in many ways. First off my friend's father worked at the quarry at the time and he said blasting was not large enough to propel a single rock that far as the charges used to quarry the limestone were not that great. Plus this was a single large boulder if it was a blast there would be a shotgun type of pattern of smaller rocks with it, not just one rock sailing into the air. Secondly, the rock that I saw was not a freshly quarried rock which would be gray in color this rock was a surficial rock that was stained from the soil it did not come from a blast site. The boulder was at least 20 pounds in weight and 4"" by 8"" and 3"" thick. It was flat on the top and bottom and stained a yellow brown color as is common of rocks on the surface in that area. However, this rock came down out of the sky vertically as you could tell by the sound of it falling through the entire tree, cutting branches and leaves as it fell it had to have been lifted quite high into the air to come down vertically like it did. It did not smash into the tree on a horizontal trajectory and bounce off the tree. As I stated previously at the end of the game I met up with my friend  who lived on Rock Cut Road at the time as we were going swimming in the spring fed wash ponds at the quarry. The way to get there was to go back to hole 13 and cross the fence into General Crushed Stone property. We were trespassing which at the time we didn't acknowledge.  We stopped and I showed my friend the rock that came out of the sky and both of us believed that it had to have been a blast at the quarry.  We walked on down a grade on a path and that is when we heard a guttural growl off to our left. It was a fearsome growl and I for one shot off down the hill as fast as I could go. We assumed it was an animal. However, what animal growls at a human when the human is not confronting it or even knows it is there? I don't know of any and I certainly don't know what type of animal living in Central New York would or could make itself know in a threatening manner. Normally animals of all type will shun and form of human contact or confrontation. This occurred no more than 100 feet from where the rock had landed under the tree. Plus if you were to place a clock face over the tree that the rock fell through and draw a line out from where the rock had landed which was between the 3 and the 5 those two lines would encompass the vicinity of where the growl came from. As I have stated I never saw anything out of the ordinary and was certainly not aware of ""Bigfoot"" or anything like it being seen in New York State. I had heard of the ""Abominable Snowman"" but that was worlds away. I can't say this is a ""Bigfoot"" encounter, however, two events occurred that is very similar to what others have experienced in Bigfoot sightings. The large rock being hurled at individuals and done so to scare more than injury plus the deep growl the likes of which I had never heard before or since and couldn't to this day equate it to one particular animal. The only thing I am sure of is two events separated in time by only a couple of hours still stand out in my mind these many years later as if they occurred today."
65469,Report 65469: Knocks heard from Great Croton Swamp south of Pawling,Class B,2020-05-17T12:00:00Z,41.49887,-73.59659,2020,New York,65469.0,"I was having a small camp fire last night alone with my small dog who at the time was sleeping. First there was something moving through the wooded area to my left. Sounded like it was on two feet and moving towards some neighbors houses. Wasn’t alarmed by this, although it was dark and there was no flashlight the neighbors do walk through there from time to time. My dog wasn’t alerted at all. This part of the incident may be just coincidental but it’s what happened next that I’m curious about. About five to ten minutes later to the left of me way off in the distance there was an obvious wood knock then immediately to the right of me in the distance but in that direction is the Great Croton Swamp was a reply wood knock and then immediately after that another from the left. Then nothing. I’ve never heard anything like that before. It was about 11pm and the neighborhood was quiet and in my opinion it was an obvious call and response. Are wood knocks usually so instantaneous or do they usually have some time in between?"
67425,"Report 67425: Possible vocalization 4 miles north of Pawling, heard from Appalachian Trail",Class B,2018-03-18T12:00:00Z,41.60511,-73.59506,2018,New York,67425.0,"On March 18th, 2018, I was hiking alone at night on the Appalachian Trail off of Route 22 in Pawling,NY.  I was heading up Corbin Hill towards Cat Rocks, near West Mountain.  I started just before sunset, around 7pm. On my return trip down Corbin Hill, around 9pm, I heard a loud vocalization that I could not identify. It was a loud scream, lasting about 15 seconds. It started low-pitched as a howling ""oooooh"" sound, then got higher pitched as an ""aaaah"" sound.  It didn't sound like an owl or coyote, but more like a primate.  Based on my internet research, it sounded most like a gibbon's call, but deeper.  I heard no further vocalizations. I cannot confirm that what I heard was a Sasquatch, but I felt it was important to report."
68896,Report 68896: Two hunters hear definite sasquatch wood knock on West River 2 miles SW of Middlesex,Class B,2020-10-15T12:00:00Z,42.67993,-77.29334,2020,New York,68896.0,"During bow season I and my brother were hunting. We got into the woods before daybreak. As daylight was approaching the woods never got active. No animals or birds were heard or were visible. About 2 hours into the hunt, all was quiet. It was then that I heard a very loud wood knock. Startled the hell out of me. It was northeast of me in the swamp. My first thought was, ""You can't be serious."" A wood knock here? I stayed put for another hour, hour and a half. Then made my way back to my vehicle. My brother was already there. His first words were, ""Did you hear that wood knock?"" We discussed it and came to the conclusion that something weird was going on. About 3 weeks later during gun season the same damn thing happened in the same area."
75097,Report 75097: Possible daylight sighting in Adirondacks 15 miles NW of Lake Placid,Class B,2022-10-25T12:00:00Z,44.43419,-74.18324,2022,New York,75097.0,"On our way back to Paul Smith's College from our dendrology lab I noticed a large figure out the window by the powerlines. At first I thought it was a large man in a fur coat because I could see its arms, legs, head, and torso; but this creature was much too big to be a man and the fur seemed to be covering its entire body. It was about 1/3 the size of the telephone poles (about 30ft poles) that made up the powerlines and was walking enough to them for me to have a good comparison. That would make this thing about 8-10ft tall roughly. It had it's back to me and seemed to be casually ""strolling"" North along the path the powerlines went. It was moving slow and didn't seem spooked by any of the traffic on the road. But it was a good 100-125 yards down the powerlines so maybe that's why it wasn't spooked."
30548,Report 30548: Two fisherman hear commotion of a roaring animal on brushy bank of Clendening Lake,Class B,2020-02-16T12:00:00Z,40.26059,-81.22332,2020,Ohio,30548.0,"I was 17 years old and fishing on a boat about 25 feet from shore. My father was with me and decided to take a nap on the deck of the boat. Suddenly I heard the sound of footsteps walking through water. It was a unique sound because it was a very distinct ""caploosh Gloomp"". ""caploosh Gloomp."" It sounded like when I have walked through knee deep water in the past. Then, I heard a roar like nothing I have ever heard before. It sounded angry and a bit like a lion. There was splashing and then the sound of a squealing animal in distress, followed by more splashing and more roaring. Immediately, I started looking around in all directions but could not see anything. The sound was so vivid. I felt I was in danger and that whatever was harming this small animal was going to harm me and may even jump in the boat. Paralyzed with fear, I used the quiet electric trolling motor to get as far away from shore as I could with creating any disturbance. I woke my dad up who was napping and he heard the tail end of the encounter and instructed me to immediately start the motor and get out of there. We headed back to the marina and went inside to get a snack and drink. We had not known what we had encountered or if anyone would ever believe us. We were discussing the incident between us. Just then, a man behind the serving counter asked us what was wrong and could sense the fear in our faces. We told him of our encounter and he did not seem to be surprised. He told us that a few years ago a news crew showed up at this lake to do a report on a ""Bigfoot"" sighting. Until that time neither my dad or me suspected a Bigfoot, nor had we heard of anything like it. From that point on, I have been convinced that it might have been. In my mind I ruled out a short or four legged animal because of the sound of the distinct footsteps in the water. The aggression of the splashing and roars could have only been made from a large animal. One thing to note is that the woods and forest surrounding the lake are very, very dense and have often commented to my dad that it would be very difficult to get onto the shore. I have told this story many times and have been ridiculed. I hope you will believe me."
44173,Report 44173: Possible tracks found by a man and his dog at a rest stop near Piketon,Class B,2014-02-14T12:00:00Z,38.9506,-83.02551,2014,Ohio,44173.0,"2-4-14: 4 miles south of Piketon, OH at State Rest Area (north end) after 12"" overnight snow.  Stopped by rest area at 1600hrs to let dog out (Rhodesian Lab). Followed septic area fence line to towards back of area, turned north only to discover tracks in (3) path's from 5-7' spread.  BFRO was immediately contacted with Investigator Marc from Cleveland contacting me about the incident (he has field info.).  I returned to area 2-7-14 at 1330hrs & took numerous photos using items for scaling purposes.  A possible nest was also found at north end near ravine & wood line, again given to Marc at BFRO.  Marc returned call last night (2-7-14) saying his contact visited the area, found prints & documented spread & locations.  The field personnel were to return again today (2-8-14) to cast prints where toes were visible.  There was no way any other North American animal could've produced these tracks at 15.5"" & 5-7' increments.  I have several quality photos now that depict the event."
44262,Report 44262: Possible daylight sighting by a couple at Geneva-on-the-Lake State Park,Class B,2014-02-15T12:00:00Z,41.85256,-80.96186,2014,Ohio,44262.0,"On February 15th, 2014 at approximately 4 pm my wife, 2 children and I were driving into Geneva State Park. It had been frigid cold and we wanted to see how frozen over the lake and marina were.  At the corner of Padinarum and Lake Road I jokingly asked my daughter if she had “passed gas”…..I was told NO!!  My wife made a comment that the really bad smell was coming from outside.  We often times drive through the State Park watching for wildlife.  We drove slowly through the marina parking lot and stopped for just a few moments.  We noticed there was one truck in the parking lot and two others pulled closer to the lake.  They appeared to all belong to the same snow removal service as they were out of their trucks talking to one another.   As we were pulling out maybe 10 minutes later we were approaching the first curve just outside of the parking lot and I noticed something walking about 50 to 60 yards from the road and it was moving in an easterly direction.  My first thought was it was a person.  I told my wife to stop and she too saw it.  She said it was furry but at the angle I was looking I was unable to make out anything except a very dark figure that “seemed” tall and was definitely walking on two legs.  My wife later told me that she saw arms swaying. In an instant it was GONE!!!  I got out of the vehicle and walked about 40 yards in.  I was unable to spot any sign that would make me think it was anything but a person.  Although, being that the temperature was 15 degrees with a feel like temp in the low single digits I wondered why anyone would be out in this weather. There was also heavy snow on the ground.   I did see some snowmobile tracks but we always drive through the park with the windows down and nobody in the family had heard any engines at all!!  I returned to the vehicle and we drove a short distance to Crabapple Picnic Area parking lot.  We pulled all the way around the large lot and stopped just about 20 yds from the exit and stopped the van.  My wife shut the van off and we told the kids to be quiet.  My wife asked me to whoop or mimic a Bigfoot yell.  I whooped once……nothing.  I waited about a whole minute and let out three large whoops.  Something whooped back!!!!!!!  In a 5 min span of time we heard 2 distinct whoops, 1 scream, and two wood knocks.(We did NOT do any wood knocks at all)   We did NOT see anything else though.  It was difficult to control the excitement in the vehicle.  I am certainly NOT saying that my wife and I had seen a Bigfoot, but we did see a bipedal “something” and heard some very distinct noises, and finally smelled something really nasty.  I hope that if anyone else had any type of sighting in and around this area they would come forward and share it.  OR….if someone KNOWS they were walking in that area at about that time, that would be nice to know too."
45280,"Report 45280: Family going fishing find a large, strange footprint in a sandbar near Gratis",Class B,2014-06-07T12:00:00Z,39.65625,-84.51192,2014,Ohio,45280.0,"We went down to the creek (Twin Creek in Preble county) to fish and saw a big footprint in a sandbar that was way too big to be human. We took a picture next to my husband's foot which is a size 13. This was found right where the creek starts to turn to the left on a rocky sandbar that depending on the water level is either exposed or under water. The single track was 15"" long x 7"" wide x 5"" at the heel."
47305,Report 47305: Bow hunter hears possible vocalizations and wood knocks in the East Fork Wilderness Area near Williamsburg,Class B,2014-12-07T12:00:00Z,39.01569,-84.08533,2014,Ohio,47305.0,"Two weekends ago, I was crossbow hunting for deer down the end of Twin Bridges Rd. With it being the last day for gun season, I decided to go much further than I've gone into the woods, mainly to get away from the main parking area. I started down the equine trail towards the south. I walked a good forty five minutes before deciding I was good and far away from the ""Bang bangers"", and not likely to get hit with a deerslug. As usual, I hunted til I could not see twenty yards, and started to get my gear together. I heard a couple loud cool owl hoots by the time I had my gear stowed, when I heard a howl that made me stop and compare to things I've heard in the past. The only description that comes to mind is the howl done by the lady on Bigfoot Hunter, the name escapes me at the moment. Logical thinking told myself it was probably a coyote, but for grins, I picked up a short solid branch and gave the nearest tree a couple good whacks. I listened for a couple minutes, and not hearing anything, I loaded my ghost blind and pack onto my back, picked up my crossbow and started my long walk back to the parking area. I was walking for less than five minutes when from in the distance behind me, came two loud knocks, followed by a long drawn out ""Yip"". Needless to say, I wasted no time getting back to my truck. Twin Bridges Rd is off route 133, south of Williamsburg."
48900,Report 48900: Father and son record possible vocalizations at Kendall Lake in the Cuyahoga Valley National Park,Class B,2015-05-24T12:00:00Z,41.21424,-81.5168,2015,Ohio,48900.0,"Me and my dad went to Kendall Lake in the Cuyahoga Valley National Park on May 24, 2015 around 1:00AM. We were doing calls and we heard this very long whoop. Sounded like a scream! It was the most scariest sound I have ever heard. It was weird because the call I got back sounded a lot like Matt Moneymaker's recording he got back in the 90's in Ohio. We went back June 6th around the same time and we heard the same whoop back! It was scary even though we heard it before."
49614,Report 49614: Strange game camera photo leads to finding possible footprints outside of New London,Class B,2015-08-24T12:00:00Z,41.06939,-82.36591,2015,Ohio,49614.0,"Our trail cam took a picture of something with long hair. Whatever it was stood right up in front of the lens, so you can't see a body shot, but the picture shows brownish-reddish hair hanging down in front of the camera. There were a few large tracks - barefoot - the toes were clearly visible. We took pictures of the tracks with a tape measure alongside them."
49766,Report 49766: Grandmother and grandson spot a tall figure by the road's edge at East Fork State Park,Class B,2015-09-13T12:00:00Z,39.00175,-84.14354,2015,Ohio,49766.0,"My grandson and I had driven up to East Fork Lake to take pictures of deer. They come out in the evening to graze near the lake. We took a few photos of the deer then decided to leave because it was getting dark. As we were leaving the park (two lane road with heavy woods on both sides of road), I had been talking to him (he was driving and I was in the passenger seat) when I turned my head forward and noticed something a short distance in front of us next to the side of the road. There was something tall and very dark that was hard to make out. As we slowly passed it I could finally see it and realize it was a Sasquatch. It was very large with a chest about 3 feet wide and stood about 7 to 8 feet tall. It was not moving, it was just standing there looking down the road from whence we had just come. I said to my grandson ""what was that” and he could not answer. We kept driving out of the park too afraid to turn around and go back. It had come out of the woods and was probably getting ready to cross into the heavy woods across the road. That animal was huge and looked very powerful. I was shocked because it is a busy park but with a lot of deer and people with picnics. I forgot to mention it was late, somewhere around 8 PM, the sun had already gone down but we were still able to make out object from the twilight."
49847,Report 49847: Tall figure seen in the shadows at Mohican State Park,Class B,2015-09-18T12:00:00Z,40.61111,-82.29642,2015,Ohio,49847.0,"Early Fri. morning, Sept. 18,2015, 3:00AM. My wife and I were camping at Mohican State Park in east central Ohio. We were camping in our van. My wife went to bed at about 10:30PM, I turned in about 1:30AM. I had to leave the van to relieve myself. I opened the van's side door. I have the interior lights set not to come on when the doors are opened. I glanced around outside, as I always do, and stepped out of the van. The center of the road, running through the camping area is about 25 to 30 ft. from where I was standing. On my side of the road there are individual campsites bordering the road, on the other side of the road is the Mohican River. My dying campfire cast a faint glow, the slightly overcast sky provided separation from the skyline and the tree line in the immediate area. Out of the corner of my eyes I detected a slight movement on the road but everything was bathed in shadow from the trees. I felt I was seeing a shadow of something. I leaned forward peering into the darkness for a better look. The shadowed form booted toward the entrance of the camp area. All I could see was its silhouette. It was upright and moving on two feet. It stood at least 8ft high. I watched in disbelief as it covered about 50ft distance with what seemed like 5 or 6 strides and disappeared into the darkness. I did notice that it had a slender appearance. I knew at once it was a Bigfoot. I had heard of other sightings in the area. I stood there, still in disbelief, running through my mind what I had just seen. I questioned everything else it could have been. Nothing else fit. My mind finally told me, ""Robert, you know what you saw. A Bigfoot."""
49918,Report 49918: Coon hunters chased off by screaming and rock throwing near Barnesville,Class B,2015-10-04T12:00:00Z,39.91209,-81.04791,2015,Ohio,49918.0,"It's back!  I spoke with you on the phone last fall after submitting my story.....well, they are back in the same location as of last night.  Just as last year rocks are being thrown, but with more aggression.  After leaving the area due to a large rock throwing encounter, I decided to return later....this time there was a vocalization! It was a roar or growl.  I then left and we did not return.  Please contact me and I will give you specific details.  Mxxxx, Barnesville, Ohio"
50393,Report 50393: Two deer hunters experience a likely week-long encounter near Nashport,Class B,2015-12-01T12:00:00Z,40.01209,-82.13298,2015,Ohio,50393.0,"Location, Nashport, Ohio, Near Dillon State Park. This is an account of events that transpired during mine and my friends 5 day hunting trip on a 40 acre tract in Nashport, Ohio, in Muskingum County. This land adjoins Dillon State Park, which is 2,285 acres of state ground. Both my friend and I are experienced woodsmen and hunters, in having been in nature our whole lives. We are confident in our knowledge of animals, their behavior, and calls. This compiling of events at times left us confused, awestruck and at a loss for words. We both went into the woods with the understanding that there are some things that cannot be explained or fully understood yet. However, we left our trip with a much greater understanding than we thought imaginable when planning this trip. 12/1/15 Tuesday Just after dusk. Light rain and no wind. We heard a large tree knocked over in the woods. There was no wind or outside influence that should have caused the tree to crash down. About 30-45 minutes later, we heard a second tree fall, which sounded larger. Around 8pm we began to hear tree knocks coming from 3 different locations simultaneously. The first 2 sounded like someone hitting 2x4’s together. The 3rd on the other hand was much louder. It sounded like someone hit the tree with a very large Louisville Slugger. Around 10pm, we heard what sounded like someone walking through the woods whistling. It was a human-like whistle, but we were the only people around. At about 3am, my friend stepped out of the camper to use the bathroom. Upon walking outside, he heard another loud tree knock from the 3rd location as before. 12/2/15 Wednesday We hunted all day and returned to camp. After dark, the tree knocks began. This time it was only 2 locations. Around 10 to 10:30pm we began to hear whooping sounds coming off of a ridge about a ¼ of a mile away. Still inside the camper, the sounds were so loud we could feel them. The whoops lasted 15-20 seconds without pause. Within 5 minutes we heard the call again, but this time the duration of the call was shorter. We stepped outside of the camper to get a better sound quality and then heard a 3rd set of whoops, this time so loud the calls could be felt in your chest. When these calls were finally finished the woods and entire area around us went quiet. Not a sound. Just as the night before we continued to hear wood knocks. Also noted we could hear something banging/ beating on cars in the junkyard below our camp site. At times it was so loud whatever this was seemed to be upset and trying to rip off a car door. The junkyard is inaccessible at night.  Just as the night before my friend awoke around 3am to use the bathroom and upon stepping out of the camper was confronted with a very loud knock from the same area as the night before. 12/3/15 Thursday The evening was quiet until about 9-9:30pm. Out of the blue, we heard a very long, very deep, aggressive almost tarzan like yell coming from the same ridge as the whoops the night before. This brought a chill down our spines it was so loud. It was long and powerful and lasted a solid 20 seconds. Trees knocks continued from the same areas as previous nights almost like we were being observed all evening. They were lesser in frequency on this evening however. About an hour later we began to hear coyotes yipping near the same ridge as all the calls have been coming from. There was an answer to the coyotes, which was similar but definitely not a coyote. The tone and pitch were different and it was much louder. It was very bone chilling to say the least. Shortly after this we could hear growling sounding like it was coming from just outside the camper. We loaded our guns and prepared for an encounter with whatever was out there. We stepped out with a bright flashlight but we could not spot anything. The tree knocks continued until we went to bed. 12/4/15 Friday Sitting around the fire around 9pm, we heard another tarzan yell, this time it was on a further ridge. Guessing around a ½ to ¾ of a mile away. It was long and as loud of a call as the evening before, just further off in the distance. It was quiet again until about 9:45. From the lake and waterway about a ¼ to ½ mile away, we heard a blood curdling high pitched scream. Also by the water way is a long set of rail road tracks that I wanted to note of here. From this point on we heard screams every 5 seconds. The screams progressively came closer and closer, moving down the creek bottom between the two large ridges. In no more than 30-60 seconds, the screaming had moved from the waterway again about a ¼ to ½ a mile away to what sounded like 100 to 150 yards away at the tree line. About 10 to 15 seconds later we heard what sounded like someone or something jumping on the hood of a car and over the 8ft tall (give or take) junkyard fence, clipping it as it went over. This was astonishing because in this 10 to 15 seconds of time this thing moved through 400 yards of heavy cover. I do not know of any person or animal that could do this that would also be responsible for these noises. A few minutes after all of this commotion, we heard the same blood curdling screams coming off the ridge behind us as all of the screams as the nights before. 12/5/15 Saturday We set up a two man deer drive for the morning down the same ridges and holler from where the screams the night before were moving through. Moving as quickly as possible, it still took me an hour to cover and navigate the same ground as the high pitched screaming the night before. We decided to check out the area around the waterway for tracks to try and confirm what we thought we had been hearing throughout the week. At one end of the spillway, the water had receded to depths of only about 4 inches. There were nearly 20 tracks coming from the main ravine and rail road tracks and into the shallow end of the spillway. They all enter at the same place but veer off in 3 different directions. The tracks appeared to be 14-16 inches in length, 3-4 inches at the heel and 6 to 8 inches at the toe. This creature appeared to have a stride of nearly or about 5ft toe to toe. My friend documented these as pictures on his cell phone. Upon further investigation we found more tracks 20-30 yards away in the sand on the bank. We took pictures of these as well. One set was slightly smaller but when up next to my 11 ½ size hunting boot it dwarfed my feet in comparison. We found another, larger track near these. This footprint was 16-18 inches long at least 4 inches at the heel and 8 inches or more at the toes. It was an older track but still stood out to us. We have a clear picture of this track up against my friends size 13 hunting boot and this track just swallowed it. These impressions sunk deeper than anything my friend or myself could recreate, and we are not small men at 210 and 185 lbs respectively. Investigating the bank line we could see multiple shellfish that had been eaten (potential secondary food source to all of the gut piles and wounded deer from gun season) There were no other animal tracks in the area that would have been known to be feeding on these aka raccoons. Also noted we noticed multiple footprints that looked to be from a child barefoot. These looked fresh. Why someone would let their child run around barefoot in December in cold water and mud is beyond me? Still not sure what to make of this. 12/6/15 Monday Upon returning home I spoke to my girlfriend about what had gone on during our hunting trip and finding the tracks and she was mind blown and interested. Since the tracks were on public land and deer gun season was over I know it would be safe to take her down to the water and show her the tracks and let her see the area. First I took her down to a sand bar to show her an angle I had at a nice deer on Wednesday. When we got down there she said wow bigfoot. When we looked down there was a fresh set of tracks in the 14-16 inch range very similar to the other ones noted already. They were so fresh you could see where the mud had squished up between its toes.  She took pictures on her phone with her feet next to them as reference. I then took her over to the sandy bank and showed her the tracks my friend and I had found to get a second set of pictures. Upon getting over there we found another type of track. It was roughly 14 inches in length but appeared to have severe hammer toe and or arthritis. It was roughly 4 inches at the heel and roughly 8 inches at the toes. We took pictures of this track as well. When exploring near the wood line I noticed how a very large creature had been moving through there. I found a large impression in the leaves. I began to remove them to get a better look at what was below. We found what appears to be very very large footprints. These were between 20 and 24 inches in length, well over 5 inches at the heel, and 10 to 12 inches at the toe. A picture was also taken of this impression. Upon seeing these the feeling of being watched began to overwhelm my girlfriend and we quietly left the area. At the end of this trip we left with some astounding experiences and a sense of shock. However, we both feel this is not a series of coincidences or random actions. Given our encounters and physical evidence which we were able to document, we strongly feel there is one explanation Bigfoot. Being experienced trackers, we feel these creatures are using the railroad tracks as a highway to come and go with minimal trace. Our interactions this week led two outdoorsmen who are very comfortable in uninhabited woods to sleep with loaded guns within arm’s reach. Each of us there will think twice before staying or wondering near or in nearly untouched woods at night alone. Although we did not get a visual, we fully believe this creature is large, athletic and completely in its element in the woods at dark."
56800,Report 56800: Possible sighting and casting of a print near Hosak's Cave in Salt Fork State Park,Class B,2017-02-12T12:00:00Z,40.14003,-81.49033,2017,Ohio,56800.0,"I was driving on Rd 1 in Salt Fork State Park from the back entrance. I was around 30 yards from the turn off for Hosak's Cave when I saw a hairy, brown figure move into the brush on the right side of the road. Now I know what a deer backside looks like and it wasn't a bear. When I went back later after work is when we found a foot print."
57774,Report 57774: Possible footprint find near Rockbridge State Nature Preserve,Class B,2017-06-25T12:00:00Z,39.56573,-82.49833,2017,Ohio,57774.0,"I stopped at a Nature Preserve to hike. On my way in, I had passed at least 14 people at various ways on their way out. I had walked down across the bridge and was looping back and it was about 4pm, As I was rounding a bend, I heard something big run away in the woods. I thought I had scared a deer and continued on. This is when I rounded the bend and saw a print on the trail going the opposite direction of whatever I heard scamper away. The ground was hard and the print was only about 1/4"" in the dirt. There were no other people prints or anything on the trail, As I'm taking pictures, something crashes in the trees above me... I covered my head waiting for a big branch to fall on me. After that, I high tailed it out of there. I left passing another half a dozen people on their way in as I made my way out. I never expected or was looking for anything on such a populated path. If it wasn't for the fact I had heard something right before and right after I found the print, I would have seriously leaned toward a fake."
58053,Report 58053: Possible track found and cast off a trail near Hocking River,Class B,2017-08-13T12:00:00Z,39.57143,-82.49968,2017,Ohio,58053.0,My husband and I were walking a trail at Rockbridge State Nature Preserve. We stepped aside to let some fellow hikers walk through and I happened to notice on the other side of the trail (off the trail) an almost perfectly shaped large footprint. I showed my husband and we were stunned. We took the time to take some pictures and continue on. About 15-20 up the trail was a small tree that was broken in half and bent down. It appeared to be a fresh break and considering it was so close to the footprint we thought it was odd.
58703,Report 58703: Strange occurrences at a rural cabin near West Union causes owner to put it up for sale,Class B,2017-06-17T12:00:00Z,38.82795,-83.56633,2017,Ohio,58703.0,"I have a small cabin built in the woods near West Union Ohio in Adams county. Spend usually each summer and fall there for a few nights each visit. On each night, we have heard howls and things/animals moving around cabin and finding our gear had been gone thru. No power and we usually sleep on the screened in porch. Never thought much of it. The last time we where there (June 2017), all heck broke loose. The first night we kept hearing things in the woods that sounded like children laughing/talking. Then at 2 am, we started hearing limbs break and pop. That was all around us. It ended after about 1 hour. The next night, at around 3 am, heard something in front of and out about 75 yards near the creek. Listened for a bit and then something let out a god awful howl and scream and ran towards us and then ran off in the woods breaking limbs. It was pitch black and didn't see whatever it was. The next morning we found numerous broken and down limbs but no prints. The canopy is thick and ground is covered with leaves/plants/moss and such. Did see a lot of trails and wore down areas all around. Found 1 huge tree snapped like a twig. We have never been back, Land and cabin is for sale now."
